firmid,cdid,id,price,const,hpwt,air,mpg,space,share,outshr
9,8,1787,44.704,1,0.4586,1,1.2,1.554,7.21E-05,0.87783
14,8,1789,11.488,1,0.29139,0,1.7,1.1682,9.40E-05,0.87783
12,8,1791,18.397,1,0.40529,0,2,1.139,0.00013492,0.87783
12,8,1792,31.863,1,0.74298,0,1.5,1.0985,5.80E-05,0.87783
12,8,1793,43.712,1,0.69656,0,1.2,1.3213,1.99E-05,0.87783
11,8,1794,9.1994,1,0.4251,0,2.2,1.1591,0.00010401,0.87783
5,8,1796,5.9494,1,0.31785,0,3.1,0.9796,0.00013486,0.87783
1,8,1798,6.2393,1,0.34169,0,2.8,1.0395,0.0027513,0.87783
1,8,1800,7.5291,1,0.35225,0,2,1.1072,0.00045032,0.87783
1,8,1801,8.066,1,0.4,0,2,1.1136,0.0021643,0.87783
1,8,1802,11.333,1,0.40104,1,2,1.2395,0.00016144,0.87783
7,8,1803,7.4218,1,0.36317,0,2.6,0.9984,0.0016338,0.87783
7,8,1805,9.3175,1,0.36449,0,2.3,1.0899,0.00037164,0.87783
7,8,1807,9.3482,1,0.37606,0,2.5,0.9984,0.00036386,0.87783
7,8,1808,8.7347,1,0.22341,0,2.1,0.976,0.00012844,0.87783
6,8,1809,10.959,1,0.34375,0,1.9,1.2931,0.00017602,0.87783
6,8,1810,15.713,1,0.38596,1,1.5,1.2931,0.00011148,0.87783
24,8,1811,5.4954,1,0.33765,0,2.6,0.852,0.00018625,0.87783
15,9,1113,5.3072,1,0.32141,0,2.2,1.2024,0.00067292,0.89552
15,9,1117,6.1832,1,0.30623,0,1.8,1.3392,0.0010576,0.89552
15,9,1120,6.9408,1,0.31918,0,1.7,1.3321,0.00010112,0.89552
19,9,1124,6.281,1,0.38546,0,1.6,1.188,0.00023235,0.89552
19,9,1126,6.2025,1,0.3967,0,1.6,1.4673,0.0014237,0.89552
19,9,1127,6.916,1,0.34392,0,1.8,1.4308,0.00077015,0.89552
19,9,1130,7.4477,1,0.34665,0,1.8,1.46,0.0030873,0.89552
19,9,1132,8.416,1,0.33247,0,1.8,1.7082,0.0016039,0.89552
19,9,1135,12.229,1,0.40459,0,1.5,1.8174,0.0010918,0.89552
19,9,1136,14.716,1,0.41234,0,1.6,1.4697,0.00063635,0.89552
19,9,1137,22.347,1,0.4067,1,1.4,1.4688,0.00056102,0.89552
19,9,1141,20.204,1,0.44831,1,1.4,1.4688,0.0007744,0.89552
19,9,1145,5.6088,1,0.3403,0,2.9,1.0106,0.0046514,0.89552
19,9,1146,5.5854,1,0.36175,0,1.9,1.4381,0.0038184,0.89552
19,9,1148,5.303,1,0.34924,0,2.4,1.188,0.0017526,0.89552
19,9,1151,6.77,1,0.31459,0,2.2,1.3896,0.0042616,0.89552
19,9,1154,7.1116,1,0.34796,0,1.8,1.485,0.0025347,0.89552
19,9,1156,7.3457,1,0.30931,0,2.2,1.4472,0.0032915,0.89552
19,9,1163,16.96,1,0.57829,0,1.3,1.2834,0.00047825,0.89552
16,9,1164,7.5468,1,0.3003,0,1.8,1.5111,0.0012329,0.89552
16,9,1166,8.7287,1,0.36685,0,1.6,1.6848,0.00076509,0.89552
16,9,1167,8.8223,1,0.31161,0,1.7,1.7238,0.0010826,0.89552
16,9,1170,6.1556,1,0.32787,0,2.5,1.1055,0.0015398,0.89552
16,9,1171,6.1846,1,0.39604,0,3.3,0.9943,0.00077628,0.89552
16,9,1174,6.2204,1,0.32103,0,1.8,1.4746,0.0014581,0.89552
16,9,1177,8.3182,1,0.36735,0,1.6,1.6848,0.00030682,0.89552
16,9,1178,8.9353,1,0.33195,0,2.6,1.2144,0.00017537,0.89552
16,9,1179,7.3499,1,0.3003,0,1.8,1.5111,0.00055869,0.89552
16,9,1181,8.9972,1,0.30856,0,1.7,1.7238,0.00035039,0.89552
18,9,1183,6.1887,1,0.38984,0,2.8,0.9176,0.00096698,0.89552
18,9,1184,4.73,1,0.37784,0,2.2,1.183,0.0023238,0.89552
18,9,1187,5.8127,1,0.34591,0,2,1.3774,0.0041946,0.89552
18,9,1190,6.1901,1,0.36199,0,1.8,1.224,0.0037642,0.89552
18,9,1193,6.5868,1,0.31311,0,1.8,1.4652,0.0017547,0.89552
18,9,1195,7.7975,1,0.34599,0,1.4,1.738,0.00033054,0.89552
18,9,1197,8.7163,1,0.34164,0,1.4,1.7222,0.0026703,0.89552
18,9,1198,18.957,1,0.35288,1,1.4,1.5075,0.00016819,0.89552
18,9,1199,16.657,1,0.34201,1,1.2,1.864,0.00075266,0.89552
18,9,1200,18.968,1,0.34648,1,1.2,1.848,0.00070427,0.89552
18,9,1201,5.6529,1,0.36304,0,2.2,1.19,0.00055306,0.89552
18,9,1204,6.7107,1,0.34537,0,2,1.26,0.0011247,0.89552
18,9,1207,6.0193,1,0.34109,0,2,1.3774,0.0012298,0.89552
18,9,1211,6.668,1,0.3118,0,1.8,1.485,0.00068519,0.89552
18,9,1213,7.6088,1,0.34608,0,1.4,1.738,0.0015492,0.89552
18,9,1214,8.7975,1,0.36267,0,1.5,1.6536,0.0011718,0.89552
19,9,1215,5.8884,1,0.33457,0,2.4,1.188,0.0002304,0.89552
19,9,1218,5.8967,1,0.36883,0,1.8,1.46,0.00062021,0.89552
19,9,1220,6.9394,1,0.37338,0,1.8,1.4256,0.0014047,0.89552
19,9,1226,8.5565,1,0.3297,0,1.8,1.6786,0.0027694,0.89552
19,9,1230,12.114,1,0.41558,1,1.5,1.7017,0.0011399,0.89552
19,9,1232,14.751,1,0.44224,1,1.6,1.4832,0.00057994,0.89552
16,9,1235,6.095,1,0.40462,0,3.4,0.9891,0.00033464,0.89552
16,9,1236,6.1556,1,0.32787,0,2.5,1.1055,0.0018166,0.89552
16,9,1237,6.4008,1,0.36667,0,2.8,1.0752,0.00027024,0.89552
16,9,1239,6.2039,1,0.32103,0,1.8,1.4746,0.0020686,0.89552
16,9,1242,8.9339,1,0.43568,0,2.6,1.2328,0.00015255,0.89552
19,9,1243,6.8926,1,0.35253,0,2.4,1.267,0.0011031,0.89552
19,9,1245,5.77,1,0.36198,0,1.7,1.4892,0.001001,0.89552
19,9,1247,7.0716,1,0.37804,0,1.8,1.4527,0.0014236,0.89552
19,9,1250,7.2452,1,0.35309,0,1.6,1.4527,0.0018472,0.89552
19,9,1258,7.5124,1,0.36788,0,1.8,1.4965,0.0021736,0.89552
7,9,1813,13.395,1,0.39283,0,1.6,1.33,0.00035005,0.89552
7,9,1814,8.8774,1,0.37864,0,2.3,1.0899,7.61E-05,0.89552
8,9,1815,21.357,1,0.50904,1,1.7,1.292,8.51E-05,0.89552
8,9,1816,13.409,1,0.43478,0,1.9,1.1392,0.00029222,0.89552
2,9,1818,6.3209,1,0.3318,0,2.7,1.0395,0.0026841,0.89552
2,9,1820,6.6515,1,0.33679,0,2.7,1.0176,0.0010054,0.89552
2,9,1821,7.2713,1,0.47475,0,2.4,1.071,0.00066788,0.89552
2,9,1822,11.197,1,0.584,0,2,1.1895,0.00015,0.89552
17,9,1823,5.1997,1,0.31606,0,2.1,0.9796,0.00010447,0.89552
17,9,1825,6.1928,1,0.345,0,2.8,1.0465,0.00015209,0.89552
17,9,1826,8.4449,1,0.35685,0,2.3,1.1245,0.00017692,0.89552
17,9,1827,10.924,1,0.38393,0,2,1.0432,0.0001804,0.89552
3,9,1828,5.0262,1,0.32298,0,2.8,0.876,0.0019256,0.89552
3,9,1831,8.7672,1,0.30867,0,2.6,1.0496,0.001955,0.89552
3,9,1832,8.8774,1,0.34188,0,2.5,1.053,0.0004931,0.89552
4,9,1833,7.5689,1,0.31128,0,2.5,1.1484,0.00035511,0.89552
4,9,1834,9.9105,1,0.42553,0,1.7,1.0985,0.00067908,0.89552
4,9,1835,5.5028,1,0.33248,0,3,0.9856,0.00089879,0.89552
9,9,1836,23.099,1,0.2013,0,2.7,1.337,0.000137,0.89552
9,9,1837,29.61,1,0.22747,0,2.3,1.3561,0.00010951,0.89552
9,9,1838,31.602,1,0.40117,0,1.4,1.3561,1.95E-05,0.89552
9,9,1839,46.526,1,0.46632,0,1.2,1.554,5.15E-05,0.89552
14,9,1841,11.074,1,0.29043,0,1.7,1.1682,2.42E-05,0.89552
14,9,1842,12.452,1,0.2254,0,2.8,1.2078,0.00010707,0.89552
12,9,1844,20.11,1,0.40529,0,1.7,1.139,0.00010331,0.89552
12,9,1845,31.625,1,0.74298,0,1.5,1.0985,4.04E-05,0.89552
12,9,1846,45.296,1,0.69656,0,1.1,1.3213,1.93E-05,0.89552
24,9,1847,5.365,1,0.32639,0,2.6,0.852,0.00021952,0.89552
11,9,1848,9.3636,1,0.4251,0,1.9,1.1591,3.49E-05,0.89552
11,9,1849,12.876,1,0.40892,0,1.9,1.2596,7.10E-05,0.89552
5,9,1850,6.3072,1,0.3163,0,2.9,0.9796,0.00012649,0.89552
1,9,1852,5.8581,1,0.28348,0,3.1,1.023,0.0031828,0.89552
1,9,1854,7.8774,1,0.35573,0,1.8,1.155,0.00045273,0.89552
1,9,1855,8.1253,1,0.3629,0,1.8,1.1136,0.0018156,0.89552
1,9,1856,11.404,1,0.38352,1,1.8,1.2395,0.00014744,0.89552
7,9,1857,9.3664,1,0.22341,0,2,0.976,0.00013223,0.89552
7,9,1858,9.7658,1,0.37606,0,2.4,0.9984,0.00032205,0.89552
7,9,1859,8.0014,1,0.37368,0,2.5,0.9984,0.0005938,0.89552
7,9,1861,10.218,1,0.36449,0,2.3,1.0899,0.00030291,0.89552
6,9,1864,10.31,1,0.34339,0,1.9,1.2931,0.00019423,0.89552
6,9,1865,15.282,1,0.34153,0,1.5,1.2931,0.00011735,0.89552
15,10,1261,5.4672,1,0.31847,0,2.2,1.2024,0.00060367,0.91051
15,10,1263,6.3337,1,0.33186,0,2.2,1.3135,0.00078903,0.91051
15,10,1265,6.5619,1,0.31776,0,1.7,1.3398,2.53E-05,0.91051
15,10,1267,9.0024,1,0.28986,0,1.6,1.3464,0.00039628,0.91051
19,10,1268,6.324,1,0.39942,0,1.5,1.17,6.54E-05,0.91051
19,10,1269,6.6602,1,0.36916,0,2.4,1.2376,0.0021336,0.91051
19,10,1271,7.1092,1,0.35415,0,1.6,1.4308,0.0017712,0.91051
19,10,1274,7.8956,1,0.35313,0,1.6,1.46,0.0024185,0.91051
19,10,1276,8.4223,1,0.32651,0,1.8,1.7004,0.0010745,0.91051
19,10,1281,11.626,1,0.34936,1,1.7,1.7238,0.00076142,0.91051
19,10,1284,14.126,1,0.44041,1,1.5,1.5111,0.00052104,0.91051
19,10,1285,24.851,1,0.26847,1,2.1,1.476,0.00042139,0.91051
19,10,1287,18.888,1,0.36657,1,1.3,1.5785,0.0015316,0.91051
19,10,1291,19.589,1,0.38098,1,1.4,1.5785,0.00065732,0.91051
19,10,1293,5.7476,1,0.3418,0,2.6,1.0292,0.0045405,0.91051
19,10,1294,6.7379,1,0.36931,0,2.4,1.2213,0.0045492,0.91051
19,10,1296,5.3799,1,0.32862,0,2.2,1.188,0.001825,0.91051
19,10,1298,6.8167,1,0.38321,0,2,1.3896,0.0032504,0.91051
19,10,1301,7.091,1,0.35736,0,2,1.485,0.0014183,0.91051
19,10,1303,7.9175,1,0.37049,0,1.9,1.4472,0.002011,0.91051
19,10,1309,16.948,1,0.59264,1,1.4,1.2834,0.00044322,0.91051
16,10,1310,7.9102,1,0.27273,0,1.7,1.545,0.00079544,0.91051
16,10,1312,8.4684,1,0.27523,0,1.7,1.533,0.00054521,0.91051
16,10,1317,6.8944,1,0.31026,0,2.3,1.089,0.00074349,0.91051
16,10,1318,5.3762,1,0.38674,0,3.7,0.9891,0.00060458,0.91051
16,10,1320,6.2646,1,0.28436,0,1.7,1.4965,0.00066885,0.91051
16,10,1323,7.8908,1,0.39252,0,2.1,1.2144,0.00015318,0.91051
16,10,1324,7.5267,1,0.27273,0,1.7,1.5244,0.00040255,0.91051
16,10,1327,8.0643,1,0.27439,0,1.7,1.533,0.00033502,0.91051
16,10,1329,8.6517,1,0.25245,0,1.6,1.7238,0.00020559,0.91051
18,10,1341,6.1068,1,0.38818,0,2.6,0.9176,0.00083279,0.91051
18,10,1342,4.9964,1,0.37021,0,2.4,1.197,0.0017296,0.91051
18,10,1344,6.0813,1,0.33859,0,2.3,1.3916,0.0034634,0.91051
18,10,1348,6.7888,1,0.3594,0,2.1,1.224,0.0027352,0.91051
18,10,1350,6.8738,1,0.3123,0,1.9,1.5,0.0010729,0.91051
18,10,1352,8.6371,1,0.3741,0,1.7,1.638,0.0017705,0.91051
18,10,1354,8.2718,1,0.36883,0,1.8,1.5075,0.0015449,0.91051
18,10,1355,19.01,1,0.36056,1,1.5,1.5075,5.12E-05,0.91051
18,10,1357,20.256,1,0.32347,1,1.7,1.738,0.00042943,0.91051
18,10,1358,5.7816,1,0.609,0,2.4,1.183,0.00032562,0.91051
18,10,1360,6.8835,1,0.56884,0,2.1,1.26,0.00075991,0.91051
18,10,1363,6.2597,1,0.33245,0,2.3,1.3916,0.0010566,0.91051
18,10,1366,6.9794,1,0.28717,0,1.9,1.485,0.00038498,0.91051
18,10,1369,8.7197,1,0.37271,0,1.7,1.6536,0.00063913,0.91051
19,10,1370,5.7646,1,0.33886,0,2.4,1.188,6.48E-05,0.91051
19,10,1372,6.8835,1,0.37083,0,2.4,1.274,0.0010594,0.91051
19,10,1374,7.432,1,0.35842,0,1.6,1.44,0.0025591,0.91051
19,10,1379,8.3799,1,0.32758,0,1.8,1.6863,0.0017968,0.91051
19,10,1384,11.55,1,0.39588,1,1.7,1.4832,0.0008919,0.91051
19,10,1385,12.399,1,0.27712,1,1.5,1.4832,0.00044982,0.91051
16,10,1386,5.3762,1,0.38674,0,3.5,0.9891,8.05E-05,0.91051
16,10,1387,6.7063,1,0.31026,0,2.3,1.089,0.00095696,0.91051
16,10,1388,5.568,1,0.3658,0,2.9,1.0752,0.00058097,0.91051
16,10,1389,6.25,1,0.28436,0,1.7,1.4965,0.00087553,0.91051
16,10,1392,7.8022,1,0.39252,0,2.1,1.2328,0.00012144,0.91051
16,10,1393,8.1808,1,0.17045,0,1.6,1.7238,0.00016611,0.91051
19,10,1395,5.6104,1,0.33039,0,2.2,1.17,0.0016102,0.91051
19,10,1397,6.6323,1,0.36058,0,2.4,1.26,0.0012013,0.91051
19,10,1399,6.9879,1,0.36184,0,2.1,1.4328,0.00094589,0.91051
19,10,1402,7.2184,1,0.35179,0,2,1.4527,0.00099058,0.91051
19,10,1408,8.6978,1,0.33065,0,2,1.6555,0.00094589,0.91051
19,10,1411,8.0352,1,0.36636,0,2,1.4746,0.0014376,0.91051
20,10,1866,16.984,1,0.45621,0,1.9,1.0465,3.08E-05,0.91051
7,10,1867,12.864,1,0.39253,0,1.7,1.33,0.0001943,0.91051
7,10,1868,13.835,1,0.25534,0,2.7,1.33,9.76E-05,0.91051
7,10,1869,10.765,1,0.34894,0,2.2,1.1859,0.00017826,0.91051
8,10,1870,24.454,1,0.55247,1,1.8,1.292,9.70E-05,0.91051
8,10,1871,14.333,1,0.43894,1,2.5,1.1392,0.00031306,0.91051
8,10,1872,35.127,1,0.50714,1,1.6,1.4058,2.49E-05,0.91051
2,10,1873,6.2367,1,0.29146,0,3.1,1.0395,0.0021892,0.91051
2,10,1874,6.7221,1,0.32258,0,3.1,1.0176,0.001168,0.91051
2,10,1875,7.693,1,0.39232,0,3,1.071,0.00075296,0.91051
2,10,1876,10.169,1,0.42268,0,2.1,1.1895,0.00011461,0.91051
17,10,1878,5.9235,1,0.32099,0,2.5,1.0465,0.00014876,0.91051
17,10,1879,9.2937,1,0.32389,0,2.2,1.1245,9.00E-05,0.91051
3,10,1881,4.6104,1,0.3194,0,2.8,0.9324,0.0016844,0.91051
3,10,1883,7.9066,1,0.30371,0,2.5,1.0496,0.0022579,0.91051
3,10,1884,8.0036,1,0.31925,0,2.5,1.053,0.00061524,0.91051
4,10,1885,5.0303,1,0.33079,0,3.5,0.9856,0.00075992,0.91051
4,10,1887,7.5789,1,0.28902,0,2.8,1.1484,0.00067115,0.91051
9,10,1889,22.671,1,0.20598,0,2.8,1.3561,0.00011785,0.91051
9,10,1890,29.777,1,0.23193,1,2.8,1.3561,0.00011426,0.91051
9,10,1891,31.788,1,0.41141,1,1.6,1.3561,1.04E-05,0.91051
9,10,1892,46.466,1,0.47182,1,1.6,1.554,3.36E-05,0.91051
14,10,1893,12.621,1,0.31788,0,1.6,1.2903,1.15E-05,0.91051
14,10,1894,13.774,1,0.22187,0,2.9,1.2903,4.12E-05,0.91051
12,10,1896,33.617,1,0.74298,0,1.6,1.0985,4.20E-05,0.91051
12,10,1897,46.032,1,0.69656,0,1.5,1.2848,1.78E-05,0.91051
11,10,1898,9.7027,1,0.204,0,2.1,1.3148,3.23E-05,0.91051
11,10,1899,12.494,1,0.37634,0,2.1,1.2596,3.62E-05,0.91051
5,10,1900,4.8532,1,0.54455,0,2.5,0.9577,0.00025619,0.91051
5,10,1903,6.3701,1,0.78588,0,2.2,0.9577,3.23E-05,0.91051
1,10,1904,5.0947,1,0.32086,0,3.3,0.976,0.0012027,0.91051
1,10,1905,6.3204,1,0.34112,0,2.8,1.0688,0.003124,0.91051
1,10,1907,7.2439,1,0.358,0,2.3,1.155,0.00043325,0.91051
1,10,1908,7.4017,1,0.3629,0,2.3,1.1136,0.001711,0.91051
1,10,1909,11.71,1,0.38055,1,2.1,1.2395,0.00014116,0.91051
7,10,1910,7.1481,1,0.33604,0,2.7,0.9984,0.00010752,0.91051
7,10,1912,9.6723,1,0.3741,0,2.3,1.0899,0.00037585,0.91051
7,10,1916,9.8665,1,0.37606,0,2.4,0.9984,0.00027263,0.91051
6,10,1917,9.6723,1,0.34543,0,3.5,1.2931,0.00041953,0.91051
6,10,1918,13.817,1,0.35093,1,2.8,1.3124,7.17E-05,0.91051
24,10,1919,5.5667,1,0.28037,0,3,0.858,0.00030795,0.91051
15,11,1929,5.8416,1,0.30924,0,2.3,1.2024,0.00040112,0.91385
15,11,1931,6.6601,1,0.32871,0,2.3,1.3135,0.00071639,0.91385
15,11,1933,7.6634,1,0.33704,0,1.9,1.2191,0.00051745,0.91385
19,11,1937,7.6975,1,0.3669,0,2.2,1.2376,0.0023999,0.91385
19,11,1939,8.7173,1,0.34602,0,1.7,1.4112,0.0015129,0.91385
19,11,1942,8.9098,1,0.34504,0,1.7,1.4472,0.0024942,0.91385
19,11,1944,9.11,1,0.31492,0,1.9,1.6644,0.00098487,0.91385
19,11,1950,12.213,1,0.33584,1,1.8,1.6872,0.00068522,0.91385
19,11,1953,14.331,1,0.35083,1,1.7,1.4904,0.00057423,0.91385
19,11,1957,25.303,1,0.35916,1,1.5,1.4555,0.0002721,0.91385
19,11,1960,16.248,1,0.34423,1,1.5,1.6796,0.0016635,0.91385
19,11,1964,19.307,1,0.3663,1,1.5,1.4555,0.00065115,0.91385
19,11,1966,5.9395,1,0.33931,0,3,1.0044,0.004146,0.91385
19,11,1967,7.176,1,0.37007,0,2.2,1.2213,0.0035939,0.91385
19,11,1969,7.4961,1,0.36328,0,2,1.4089,0.0025277,0.91385
19,11,1973,7.4587,1,0.3414,0,2,1.485,0.0011326,0.91385
19,11,1975,8.2563,1,0.35461,0,1.9,1.4472,0.0019294,0.91385
19,11,1977,8.3058,1,0.32797,0,1.9,1.5762,0.0005626,0.91385
19,11,1979,8.275,1,0.32989,0,1.8,1.5762,0.00028618,0.91385
19,11,1985,17.887,1,0.59767,1,1.4,1.2834,0.00034766,0.91385
16,11,1986,7.6018,1,0.25954,0,1.8,1.545,0.0005626,0.91385
16,11,1988,8.5424,1,0.25758,0,1.8,1.5403,0.00028618,0.91385
16,11,1993,21.442,1,0.36176,1,1.5,1.5622,5.57E-05,0.91385
16,11,1994,6.0495,1,0.30583,0,2.8,1.0758,0.00067105,0.91385
16,11,1995,5.7899,1,0.38674,0,3.7,0.9891,0.00051236,0.91385
16,11,1996,6.7448,1,0.36522,0,2.5,1.2144,0.0017194,0.91385
16,11,1998,7.6018,1,0.25954,0,1.8,1.5038,0.00030636,0.91385
16,11,2000,8.44,1,0.33394,0,2,1.188,0.00015193,0.91385
16,11,2001,8.5336,1,0.24045,0,1.7,1.7238,6.74E-05,0.91385
16,11,2003,8.8922,1,0.25836,0,1.8,1.533,0.00016698,0.91385
18,11,2005,5.6744,1,0.33129,0,3,1.0824,0.003411,0.91385
18,11,2006,6.8317,1,0.33665,0,2.3,1.3916,0.0021898,0.91385
18,11,2008,7,1,0.34865,0,2.3,1.224,0.0018555,0.91385
18,11,2010,7.4092,1,0.32,0,2.3,1.3987,0.001281,0.91385
18,11,2012,8.5677,1,0.34384,0,1.8,1.638,0.0013542,0.91385
18,11,2014,8.7085,1,0.29294,0,1.8,1.5075,0.00083536,0.91385
18,11,2016,16.485,1,0.32845,1,1.6,1.7301,0.00034932,0.91385
18,11,2017,20.226,1,0.32961,1,1.6,1.7064,0.00035597,0.91385
18,11,2018,5.7195,1,0.33129,0,3,1.089,0.0011111,0.91385
18,11,2020,7.5567,1,0.34161,0,2.3,1.26,0.0005645,0.91385
18,11,2022,6.9109,1,0.33885,0,2.3,1.3916,0.00060583,0.91385
18,11,2025,7.4763,1,0.32282,0,2.3,1.3987,0.0005597,0.91385
18,11,2027,9,1,0.29333,0,1.8,1.5075,0.00034367,0.91385
18,11,2029,8.9219,1,0.34354,0,1.8,1.6614,0.00063613,0.91385
19,11,2031,7.4532,1,0.36825,0,2.2,1.274,0.0013167,0.91385
19,11,2033,8.6172,1,0.35177,0,1.7,1.4472,0.0022477,0.91385
19,11,2035,8.8713,1,0.32098,0,1.9,1.6863,0.0018995,0.91385
19,11,2040,11.776,1,0.34144,1,1.8,1.7094,0.0010126,0.91385
19,11,2043,14.334,1,0.35043,1,1.7,1.4832,0.00046223,0.91385
16,11,2046,5.7899,1,0.38674,0,3.7,0.9891,0.00050436,0.91385
16,11,2048,6.0495,1,0.29481,0,2.5,1.1658,0.00090243,0.91385
16,11,2049,6.7448,1,0.36522,0,2.5,1.2144,0.0022766,0.91385
16,11,2051,8.3476,1,0.36697,0,2,1.2342,0.00015954,0.91385
16,11,2052,8.2167,1,0.2439,0,1.7,1.7238,0.00011147,0.91385
19,11,2054,6.055,1,0.30631,0,3,1.023,0.00066885,0.91385
19,11,2055,7.1903,1,0.36735,0,2.2,1.26,0.00098513,0.91385
19,11,2057,7.8625,1,0.36042,0,1.7,1.4328,0.00088655,0.91385
19,11,2059,7.8713,1,0.33588,0,1.9,1.4527,0.0006248,0.91385
19,11,2061,8.9934,1,0.31783,0,1.9,1.6478,0.00088655,0.91385
19,11,2064,8.6491,1,0.34744,0,2.1,1.4746,0.0015353,0.91385
20,11,2355,16.386,1,0.50628,0,2,1.0985,2.02E-05,0.91385
20,11,2356,18.683,1,0.54552,0,1.7,1.1088,7.26E-06,0.91385
7,11,2357,13.141,1,0.49543,0,1.9,1.33,0.00021084,0.91385
7,11,2358,19.747,1,0.29025,0,2.7,1.33,7.35E-05,0.91385
7,11,2359,10.38,1,0.34856,0,2.6,1.1859,0.00022325,0.91385
7,11,2361,13.086,1,0.40355,0,2.1,1.1859,3.06E-05,0.91385
8,11,2362,14.186,1,0.44201,1,2.5,1.1392,0.00038194,0.91385
8,11,2363,24.197,1,0.55923,1,1.8,1.292,7.50E-05,0.91385
8,11,2364,39.505,1,0.56176,1,1.6,1.3192,1.36E-05,0.91385
8,11,2365,35.182,1,0.54387,1,1.6,1.4058,2.94E-05,0.91385
2,11,2366,5.0594,1,0.33419,0,3.2,1.0395,0.0019165,0.91385
2,11,2367,6.0385,1,0.32746,0,3.2,1.0304,0.0009333,0.91385
2,11,2368,7.7987,1,0.43668,0,2.9,1.0899,0.00055589,0.91385
2,11,2369,8.1287,1,0.42146,0,2.8,1.1859,0.00091017,0.91385
2,11,2370,8.7778,1,0.43796,0,2.3,1.2144,0.00042495,0.91385
2,11,2372,18.701,1,0.61266,0,2.1,1.1658,0.00076372,0.91385
17,11,2373,9.8977,1,0.36408,0,2.6,0.9734,7.59E-05,0.91385
17,11,2374,6.9934,1,0.36408,0,2.8,1.0465,8.25E-05,0.91385
17,11,2376,9.2299,1,0.41296,1,2.4,1.1245,8.84E-05,0.91385
3,11,2377,5.0594,1,0.35429,0,3.2,0.9387,0.0018521,0.91385
3,11,2381,8.4103,1,0.33348,0,2.7,1.1008,0.0020659,0.91385
3,11,2382,8.4653,1,0.34916,0,2.7,1.053,0.00052019,0.91385
4,11,2383,6.3751,1,0.32898,0,3.5,1.024,0.00074461,0.91385
4,11,2384,7.6953,1,0.31621,0,2.8,1.1658,0.00072401,0.91385
9,11,2386,22.616,1,0.22185,1,2.9,1.3561,0.00016789,0.91385
9,11,2387,28.207,1,0.23369,1,2.4,1.3561,0.00015605,0.91385
9,11,2388,32.157,1,0.2344,1,2.4,1.3348,1.56E-05,0.91385
9,11,2389,37.607,1,0.33103,1,2.6,1.4616,0.0001671,0.91385
9,11,2390,33.349,1,0.42547,1,1.6,1.3348,7.05E-06,0.91385
9,11,2391,29.536,1,0.41141,1,1.6,1.3561,1.39E-05,0.91385
9,11,2392,34.514,1,0.33195,1,2.6,1.3561,3.64E-05,0.91385
9,11,2393,48.733,1,0.43417,1,1.7,1.5048,2.44E-05,0.91385
9,11,2394,42.897,1,0.44798,1,1.7,1.2993,9.05E-05,0.91385
9,11,2395,51.307,1,0.45058,1,1.7,1.3987,1.38E-05,0.91385
14,11,2396,12.827,1,0.21515,0,2.8,1.3065,2.93E-05,0.91385
14,11,2397,12.09,1,0.32333,0,1.8,1.2903,2.68E-05,0.91385
14,11,2398,13.19,1,0.25,0,2.8,1.2903,2.59E-05,0.91385
12,11,2399,31.205,1,0.65774,0,1.7,1.0985,4.81E-05,0.91385
12,11,2400,18.449,1,0.37864,0,2,1.139,3.89E-05,0.91385
12,11,2401,42.739,1,0.68536,0,1.6,1.3286,2.42E-05,0.91385
24,11,2402,8.1386,1,0.36267,0,2.6,1.1993,0.00012835,0.91385
24,11,2403,5.7206,1,0.28022,0,2.9,0.858,0.00024122,0.91385
11,11,2404,11.441,1,0.4379,0,2.1,1.2596,2.67E-05,0.91385
5,11,2405,5.1364,1,0.345,0,3.2,1.105,0.00033947,0.91385
1,11,2406,5.6634,1,0.33643,0,3.9,0.918,0.00039299,0.91385
1,11,2407,5.2233,1,0.32632,0,3.6,1.0044,0.0014526,0.91385
1,11,2408,5.6964,1,0.35047,0,3,1.0816,0.0028929,0.91385
1,11,2410,7.3916,1,0.38186,0,2.5,1.1682,0.00026742,0.91385
1,11,2411,7.3696,1,0.36966,0,2.5,1.1682,0.0012437,0.91385
1,11,2412,12.76,1,0.40687,1,2.2,1.2395,0.00035417,0.91385
7,11,2414,7.2277,1,0.39216,0,2.8,0.9984,0.00014465,0.91385
7,11,2415,9.0154,1,0.36982,0,2.5,1.0752,0.00033489,0.91385
7,11,2416,9.714,1,0.24299,0,3,1.1136,0.00016227,0.91385
7,11,2418,9.3454,1,0.38282,0,2.5,0.9984,0.00020404,0.91385
6,11,2419,10.803,1,0.32754,0,1.9,1.3124,0.00047036,0.91385
6,11,2421,17.151,1,0.41231,1,1.9,1.3124,4.83E-05,0.91385
15,12,2067,5.7782,1,0.34776,0,2.6,1.2024,0.00019283,0.91887
15,12,2069,6.4808,1,0.32703,0,2.5,1.332,0.00036785,0.91887
15,12,2071,7.0456,1,0.30685,0,2.5,1.3213,0.00041956,0.91887
19,12,2077,8.1285,1,0.36897,0,2.6,1.0912,0.00055938,0.91887
19,12,2078,7.9554,1,0.36101,0,2.6,1.2558,0.0016893,0.91887
19,12,2080,9.1834,1,0.34733,0,1.8,1.4472,0.00093971,0.91887
19,12,2082,9.886,1,0.34208,0,2.5,1.292,0.0011901,0.91887
